src_host,dest_host,timestamp,delay_mean,delay_median,delay_sd
psum01.aglt2.org,perfson1.ppgrid1.rhul.ac.uk,1570238122000,49.86131666666668,49.86,0.04348677640642277
atrogr007.nipne.ro,perfsonar-latency.grid.surfsara.nl,1570238190000,17.315516666666667,17.32,0.031135184634464772
atrogr007.nipne.ro,perfsonar-latency.grid.surfsara.nl,1570238070000,17.304816666666667,17.31,0.03620266641499685
psum01.itep.ru,144.206.131.133,1570238146000,6.377478991596639,6.25,0.4610970084909674
lcg-pslat.uw.computecanada.ca,sonar2.itim-cj.ro,1570238108000,77.02558333333332,77.01,0.11297931841221609
psl01.pic.es,ps-01.lnl.infn.it,1570238058000,23.272799999999997,23.27,0.03492124472772028
psl01.pic.es,ps-01.lnl.infn.it,1570238178000,19.451956521739135,19.45,0.03316652192392879
psl01.pic.es,ps-01.lnl.infn.it,1570238118000,19.533873121869785,19.53,0.03223490464127681
perfsonar-ow.cnaf.infn.it,ccperfsonar2.in2p3.fr,1570238164000,153.77211666666673,237.605,25.86865401123638
perfsonar-ps.ndgf.org,llrpsonar1.in2p3.fr,1570238026000,171.38066666666668,252.98999999999998,23.437052030681865
perfsonar-ps.ndgf.org,llrpsonar1.in2p3.fr,1570238086000,131.16655,199.315,21.865730285788167
psum01.aglt2.org,perfsonar2-grid.uaic.ro,1570238171000,67.80266666666667,67.77,0.4073625194126507
ps-latency.hepnetcanada.ca,perfsonar01.lcg.cscs.ch,1570238166000,70.91763333333334,70.92,0.06092945830129194
lhcperfmon.bnl.gov,psum02.itep.ru,1570238093000,68.51185,68.48,0.24965725338284636
epgperf.ph.bham.ac.uk,perfsonar.ornl.gov,1570238195000,50.659099999999995,50.65,0.262090041779538
perfsonar2.roma1.infn.it,perfsonar2.nipne.ro,1570238120000,26.781566666666667,26.76,0.28162009674184985
perfsonar2.roma1.infn.it,perfsonar2.nipne.ro,1570238180000,26.7687,26.75,0.09170410750524395
t2-pfsn2.jinr.ru,2001:67c:1bdc:100::133,1570238142000,6.704433333333332,6.69,0.0771211961064459
ps-londhx1.ja.net,gridpp-ps-lat.ecdf.ed.ac.uk,1570238105000,7.175749999999998,7.16,0.06731100083443518
ps1.kipt.kharkov.ua,psonar1.lal.in2p3.fr,1570237992000,125.52905000000005,195.87,26.987631770822343
perfsonar02-iep-grid.saske.sk,perfson1.zeuthen.desy.de,1570238181000,20.566949999999995,30.814999999999998,0.13236010539433707
perfsonar-latency.grid.pub.ro,hepsonar2.ph.liv.ac.uk,1570237837000,23.035216666666667,23.03,0.10995129098327529
perfsonar-latency.grid.pub.ro,hepsonar2.ph.liv.ac.uk,1570238197000,23.30813333333334,34.945,0.10997506788156826
psl01-gva.cern.ch,psonar1.lal.in2p3.fr,1570238154000,121.38471666666668,182.33499999999998,11.171737014436122
psl01-gva.cern.ch,psonar1.lal.in2p3.fr,1570237914000,61.572999999999944,87.045,15.469596913516094
psl01-gva.cern.ch,psonar1.lal.in2p3.fr,1570237974000,184.77486666666672,277.22,17.289205601055116
lcgps01.gridpp.rl.ac.uk,perfsonar01.cmsaf.mit.edu,1570238083000,40.89863333333333,40.9,0.027522092136237467
lcgps01.gridpp.rl.ac.uk,perfsonar01.cmsaf.mit.edu,1570238022000,40.936416666666666,40.94,0.03287845883790139
marperf02.in2p3.fr,perfsonar-latency.esc.qmul.ac.uk,1570238149000,3.4147000000000003,3.4,0.07263775418701583
epgperf.ph.bham.ac.uk,pygrid-sonar2.lancs.ac.uk,1570238152000,6.423633333333333,6.42,0.039976645960138064
psum01.aglt2.org,perfsonar-ps.ndgf.org,1570238202000,59.66264999999999,59.64,0.1677254030650495
psum01.aglt2.org,perfsonar-ps.ndgf.org,1570238142000,65.40076666666664,65.38,0.07609037754904063
ps-latency.lhcmon.triumf.ca,pygrid-sonar2.lancs.ac.uk,1570238095000,86.48563333333331,86.48,0.0630576367742682
lhcperfmon.bnl.gov,perfsonar-ps.ndgf.org,1570238084000,63.07911666666668,63.07,0.07896657344865735
psum01.aglt2.org,lhcperfmon.bnl.gov,1570238142000,7.724983333333336,7.71,0.03421987320581736
atrogr007.nipne.ro,psum01.aglt2.org,1570238037000,69.5107,69.51,0.06748217048475362
perfsonar2.na.infn.it,perfsonar-ps-01.desy.de,1570238154000,27.473150000000004,27.41,0.2545687415349078
perfsonar02-iep-grid.saske.sk,atlas-npt1.bu.edu,1570238007000,61.66161666666668,61.65,0.060325945680297595
perfsonar-latency.esc.qmul.ac.uk,psific01.ific.uv.es,1570238080000,21.268299999999996,21.24,0.28857484875389483
perfsonar-latency.esc.qmul.ac.uk,psific01.ific.uv.es,1570237960000,21.2509,21.23,0.11099935435247654
perfsonar-latency.esc.qmul.ac.uk,psific01.ific.uv.es,1570237900000,21.248550000000005,21.24,0.11411571977602378
perfsonar-latency.esc.qmul.ac.uk,psific01.ific.uv.es,1570237840000,21.258016666666666,21.23,0.16864133456013145
perfsonar-latency.esc.qmul.ac.uk,psific01.ific.uv.es,1570237660000,21.344249999999995,21.29,0.3567241289381287
lcgps01.gridpp.rl.ac.uk,perfsonar40-otc.hnsc.otc-service.com,1570238030000,12.450416666666667,12.44,0.04620959195761093
hepsonar2.ph.liv.ac.uk,mwt2-ps01.campuscluster.illinois.edu,1570238054000,51.11180000000001,51.1,0.05656936744681994
psonar.cis.gov.pl,lpnhe-psl.in2p3.fr,1570237900000,28.064133333333327,28.02,0.19784652862481278
epgperf.ph.bham.ac.uk,ps-londhx1.ja.net,1570238106000,2.7003166666666667,2.7,0.037772120082880646
ps002.gla.scotgrid.ac.uk,btw-lat.t1.grid.kiae.ru,1570238206000,86.16036666666666,130.67000000000002,8.693426378528141
psl.hpc.utfsm.cl,psl01.pic.es,1570238173000,128.58547579298835,128.53,0.36846756470830344
btw-lat.t1.grid.kiae.ru,hepsonar2.ph.liv.ac.uk,1570238045000,31.31758333333334,31.18,0.3414000484117652
psum01.aglt2.org,psific01.ific.uv.es,1570238202000,56.22580000000001,56.21,0.135379811394954
ps-latency.lhcmon.triumf.ca,perfsonar1.icepp.jp,1570238105000,125.19573333333331,125.19,0.06389414857576686
psum01.aglt2.org,perfsonar-ps-01.desy.de,1570238197000,65.05486666666667,65.04,0.08958970675002546
psum01.aglt2.org,btw-lat.grid.kiae.ru,1570238127000,66.77816360601001,66.78,0.03305734296983669
lhcperfmon.bnl.gov,t2ps-latency.physics.ox.ac.uk,1570238190000,44.01134999999999,43.99,0.0585150479221657
psum01.aglt2.org,psl01-gva.cern.ch,1570238187000,55.984449999999995,55.98,0.040386022747150224
psum01.aglt2.org,psl01-gva.cern.ch,1570238127000,55.988583333333324,55.99,0.02666757810942401
perfsonar-ow.cnaf.infn.it,perfsonar2-de-kit.gridka.de,1570238037000,13.024550000000003,13.02,0.03808933577787876
ps.truba.gov.tr,ps0002.m45.ihep.su,1570238136000,105.22636666666664,159.33499999999998,8.124774302437919
marperf02.in2p3.fr,psonar1.lal.in2p3.fr,1570238139000,32.74998333333333,32.75,0.04145479130597838
marperf02.in2p3.fr,psonar1.lal.in2p3.fr,1570238019000,32.56201666666665,32.54,0.12879997304175003
marperf02.in2p3.fr,psonar1.lal.in2p3.fr,1570238199000,32.69708333333333,32.85,0.6522754988414704
psum01.aglt2.org,lapp-ps02.in2p3.fr,1570238152000,188.77256666666673,288.41499999999996,21.852951732253967
perfmon.dur.scotgrid.ac.uk,llrpsonar1.in2p3.fr,1570238105000,25.65008333333333,25.64,0.05173161240694352
lcgps01.gridpp.rl.ac.uk,ccperfsonar2.in2p3.fr,1570238067000,32.35253333333332,32.27,0.2614917122119849
ccperfsonar2.in2p3.fr,perfsonar01.hep.wisc.edu,1570238193000,38.18190317195325,38.05,0.40842469954524024
perfsonar-ow.cnaf.infn.it,perfsonar2.na.infn.it,1570238115000,9.290549999999998,9.29,0.11220010769454125
perfsonar02-iep-grid.saske.sk,perfsonar-latency.grid.surfsara.nl,1570238033000,13.05853333333333,12.96,0.3920418968540083
perfsonar02-iep-grid.saske.sk,perfsonar-latency.grid.surfsara.nl,1570238093000,13.006833333333335,12.96,0.2481275993426679
perfsonar2.roma1.infn.it,llrpsonar1.in2p3.fr,1570238090000,170.0241333333332,257.96500000000003,22.65667222362739
hepsonar2.ph.liv.ac.uk,ps0002.m45.ihep.su,1570238083000,89.9602499999999,138.215,8.792018318006777
hepsonar2.ph.liv.ac.uk,ps0002.m45.ihep.su,1570238204000,87.14614999999996,132.56,8.59101022450212
ccperfsonar2.in2p3.fr,145.100.32.31,1570237871000,-8.191216666666667,-8.19,0.02929766297088495
ps1.kipt.kharkov.ua,perfsonar-owamp.accre.vanderbilt.edu,1570238049000,74.14963333333333,73.95,3.4845697293767697
ps002.gla.scotgrid.ac.uk,lcgps01.gridpp.rl.ac.uk,1570238115000,3.9026499999999995,3.89,0.1262965194822618
ps002.gla.scotgrid.ac.uk,lcgps01.gridpp.rl.ac.uk,1570238055000,3.907783333333334,3.9,0.03113282922504084
perfsonar-ow.cnaf.infn.it,tech-ps.hep.technion.ac.il,1570238121000,42.79516666666667,42.79,0.07659616323434364
perfsonar-ow.cnaf.infn.it,tech-ps.hep.technion.ac.il,1570238111000,42.950833333333335,42.93,0.12689091990980111
lpsc-perfsonar2.in2p3.fr,lapp-ps02.in2p3.fr,1570238207000,17.283299999999997,26.035000000000004,4.89415066959188
lpsc-perfsonar2.in2p3.fr,lapp-ps02.in2p3.fr,1570238147000,19.03821666666664,28.549999999999997,3.8924521816444826
perfsonar02-iep-grid.saske.sk,psonar1.lal.in2p3.fr,1570238101000,53.240416666666675,53.17,0.2665245324334872
perfsonar-ps-03.desy.de,ccperfsonar2.in2p3.fr,1570238165000,165.07821368948254,166.49,17.92953484283815
grid-perfsonar.hpc.susx.ac.uk,t2ps-latency.physics.ox.ac.uk,1570238144000,3.2629499999999987,3.26,0.04782395668839345
t2-pfsn1.jinr.ru,159.93.229.150,1570238210000,0.15226666666666666,0.15,0.007715496671562298
t2-pfsn1.jinr.ru,159.93.229.150,1570238150000,0.15481666666666663,0.15,0.008905039147708575
perfmon.dur.scotgrid.ac.uk,tech-ps.hep.technion.ac.il,1570238213000,34.41994999999999,34.45,0.10684645135270834
lcgps01.gridpp.rl.ac.uk,pygrid-sonar2.lancs.ac.uk,1570238149000,9.171316666666666,9.17,0.02871874629730349
psmsu01.aglt2.org,perfsonar-latency.esc.qmul.ac.uk,1570238153000,49.41586666666667,49.4,0.07843839762655933
psmsu01.aglt2.org,perfsonar-latency.esc.qmul.ac.uk,1570237132000,49.574183333333345,49.53,0.15644913887764147
psmsu01.aglt2.org,perfsonar-latency.esc.qmul.ac.uk,1570237493000,49.46818333333333,49.46,0.048199582178917365
grid-perfsonar.hpc.susx.ac.uk,lcg-sonar01.hep.ucl.ac.uk,1570238144000,2.5433166666666676,2.54,0.047305740196677576
perfsonar02-iep-grid.saske.sk,t2ps-latency.physics.ox.ac.uk,1570238107000,18.36135225375626,18.27,0.5087494975028917
perfsonar02-iep-grid.saske.sk,t2ps-latency.physics.ox.ac.uk,1570238167000,18.268533333333323,18.25,0.22832618966927304
perfsonar02-iep-grid.saske.sk,t2ps-latency.physics.ox.ac.uk,1570238047000,18.40315525876461,18.3,0.399471137360634
perfsonar2.roma1.infn.it,lpnhe-psl.in2p3.fr,1570238057000,15.578300000000008,19.3,5.879960269990491
perfsonar-ps.ndgf.org,t1-pfsn2.jinr-t1.ru,1570238077000,42.926066666666664,42.9,0.08547043673432103
perfsonar-latency.esc.qmul.ac.uk,perfson1.zeuthen.desy.de,1570237704000,18.692950000000003,18.65,0.15912719493118282
lapp-ps02.in2p3.fr,nanperfs01.in2p3.fr,1570238035000,14.999099999999995,14.92,0.2284393209001754
t1-pfsn2.jinr-t1.ru,perfsonar01.datagrid.cea.fr,1570238128000,31.798073701842554,31.67,0.3075103592298966
lcgps01.gridpp.rl.ac.uk,lpnhe-psl.in2p3.fr,1570238177000,6.653616666666666,6.65,0.033991465432108445
perfsonar2.na.infn.it,perfsonar-latency.grid.surfsara.nl,1570238184000,21.659349999999996,21.67,0.028267958893418654
lhcperfmon.bnl.gov,t1-pfsn2.jinr-t1.ru,1570238114000,69.17099999999999,69.02,0.43726460333913725
atrogr007.nipne.ro,t2ps-latency.physics.ox.ac.uk,1570238128000,20.256549999999997,20.25,0.08273208265237855
atrogr007.nipne.ro,t2ps-latency.physics.ox.ac.uk,1570238188000,20.15166666666667,20.15,0.08502679316283514
pship01.csc.fi,psonar4.fnal.gov,1570238158000,75.63358333333332,75.63,0.03311081981601985
lhcone-wash-opt1.es.net,perfsonar-ps-01.desy.de,1570238203000,53.71346666666668,53.37,7.3395917903442625
psonar.cis.gov.pl,ccperfsonar2.in2p3.fr,1570238001000,43.499616666666675,43.49,0.08878261685462745
perfsonar-latency.grid.surfsara.nl,ps1.ochep.ou.edu,1570237766000,-725.3735,-725.37,0.03548826096987261
perfsonar-latency.grid.surfsara.nl,ps1.ochep.ou.edu,1570237946000,-725.4059,-725.41,0.038360439691611195
perfsonar-latency.grid.surfsara.nl,ps1.ochep.ou.edu,1570237886000,-725.41725,-725.42,0.03542039196094955
perfsonar1.ihepa.ufl.edu,perfsonar2.ultralight.org,1570238210000,40.10214999999999,40.1,0.04414609269233216
psl01.pic.es,psonar1.lal.in2p3.fr,1570238065000,192.0110166666669,285.315,23.43031507398885
grid-perfsonar.hpc.susx.ac.uk,pygrid-sonar2.lancs.ac.uk,1570238205000,8.8025,8.8,0.042697579947033784
btw-lat.t1.grid.kiae.ru,ps-gsdc01.sdfarm.kr,1570238135000,163.7252,163.72,0.04880532757804291
lhcperfmon.bnl.gov,llrpsonar1.in2p3.fr,1570238077000,125.04005000000015,187.95,44.68055265434279
perfsonar1.ihepa.ufl.edu,t2-pfsn2.jinr.ru,1570238205000,75.71723333333335,75.65,0.25577401266656363
lcgps01.gridpp.rl.ac.uk,perfmon.dur.scotgrid.ac.uk,1570238125000,7.180933333333334,7.19,0.03977598382050268
lcgps01.gridpp.rl.ac.uk,perfmon.dur.scotgrid.ac.uk,1570238095000,7.153666666666666,7.15,0.036935379004718834
perfsonar2.roma1.infn.it,perfsonar1.icepp.jp,1570238189000,93.79405000000001,93.79,0.0423725245097964
ps002.gla.scotgrid.ac.uk,ps-01.lnl.infn.it,1570238101000,21.41068333333334,21.41,0.01867350321236573
perfsonar-latency.grid.pub.ro,psific01.ific.uv.es,1570237906000,32.24615,32.24,0.08864166157437879
perfsonar-latency.grid.pub.ro,psific01.ific.uv.es,1570237971000,32.40336666666668,32.39,0.18520078893520475
perfsonar-latency.grid.pub.ro,psific01.ific.uv.es,1570237846000,32.25603333333333,32.24,0.12241159621902213
lpsc-perfsonar2.in2p3.fr,llrpsonar1.in2p3.fr,1570238061000,37.6328714524207,37.8,4.706444319447165
perfsonar1.ihepa.ufl.edu,ps-01.lnl.infn.it,1570238185000,59.98491666666665,59.97,0.050226086073097594
grid-perfsonar.hpc.susx.ac.uk,ps-londhx1.ja.net,1570238141000,1.2495333333333332,1.25,0.05067657797795306
marperf02.in2p3.fr,psum02.itep.ru,1570237979000,24.460533333333334,24.4,0.41378261066517624
marperf02.in2p3.fr,psum02.itep.ru,1570238159000,84.29108514190317,85.62,7.629852077791406
ps-latency.atlas.unimelb.edu.au,psific01.ific.uv.es,1570237957000,141.97006666666664,141.95,0.13860614063677829
ps-latency.atlas.unimelb.edu.au,psific01.ific.uv.es,1570238077000,141.99218333333332,141.97,0.20165746466608997
psl01-gva.cern.ch,perfsonar-2.t2.ucsd.edu,1570237989000,79.95746666666665,79.9,0.43099758184420917
ps-londhx1.ja.net,perfmon.dur.scotgrid.ac.uk,1570238168000,4.923983333333333,4.92,0.20083981939733855
hepsonar2.ph.liv.ac.uk,perfsonar-latency.grid.surfsara.nl,1570238204000,6.340266666666667,6.34,0.06139160275549818
t1-pfsn2.jinr-t1.ru,psonar.cis.gov.pl,1570238167000,11.925500000000001,17.915,0.13356927041801198
psl01.pic.es,perfsonar-latency.esc.qmul.ac.uk,1570238104000,24.12151666666667,24.11,0.07324979901375546
perfsonar-ow.cnaf.infn.it,ps-latency.lhcmon.triumf.ca,1570238128000,70.43823333333334,102.85,3.984503592530553
perfsonar-ow.cnaf.infn.it,ps-latency.lhcmon.triumf.ca,1570238068000,78.89838333333338,117.635,3.1912394488227016
perfsonar-ps-03.desy.de,ps-latency.hepnetcanada.ca,1570238176000,81.73353333333333,81.68,0.18809620469914393
lcgps01.gridpp.rl.ac.uk,perfmon.dur.scotgrid.ac.uk,1570238035000,8.34225,8.34,0.0637137151640053
ps1.kipt.kharkov.ua,psonar4.fnal.gov,1570238050000,71.64386666666665,71.64,0.024091123307605444
ccperfsonar2.in2p3.fr,perfsonar01.cmsaf.mit.edu,1570238122000,29.316026711185295,29.14,0.5344941964428489
ccperfsonar2.in2p3.fr,perfsonar01.cmsaf.mit.edu,1570238062000,29.260066889632107,29.15,0.5093549552543541
btw-lat.t1.grid.kiae.ru,ps-latency.hepnetcanada.ca,1570238211000,91.99588333333332,91.95,0.13819510262266482
btw-lat.t1.grid.kiae.ru,ps-latency.hepnetcanada.ca,1570238030000,92.82698333333333,92.75,0.23574859431653514
perfsonar-2.t2.ucsd.edu,psl01.pic.es,1570238115000,93.13508333333334,93.12,0.09809855446890581
perfsonar-latency.grid.surfsara.nl,btw-lat.t1.grid.kiae.ru,1570237955000,34.31728333333333,34.43,0.17466573711584682
perfsonar-latency.grid.surfsara.nl,btw-lat.t1.grid.kiae.ru,1570237895000,34.09798333333334,34.09,0.06782157760542634
perfsonar-latency.grid.surfsara.nl,btw-lat.t1.grid.kiae.ru,1570237775000,34.10438333333334,51.145,0.04587976738776645
perfsonar-latency.grid.surfsara.nl,btw-lat.t1.grid.kiae.ru,1570238135000,34.53448333333332,34.53,0.0679514512149832
lapp-ps02.in2p3.fr,psl.hpc.utfsm.cl,1570238086000,150.70133555926546,150.91,7.467002103920574
ps.truba.gov.tr,ps-01.lnl.infn.it,1570238081000,26.595066666666675,26.59,0.042536206799489086
perfsonar2.na.infn.it,lat-utoronto.scinet.utoronto.ca,1570238074000,58.61051666666666,58.59,0.04674647639721646
perfsonar2.na.infn.it,lat-utoronto.scinet.utoronto.ca,1570238134000,58.7253,58.63,1.9628158964440174
hepsonar2.ph.liv.ac.uk,gridpp-ps-lat.ecdf.ed.ac.uk,1570238209000,3.8995666666666664,5.8100000000000005,0.10161272339404921
hepsonar2.ph.liv.ac.uk,gridpp-ps-lat.ecdf.ed.ac.uk,1570238214000,3.9095166666666668,3.88,0.11042161498346036
grid-perfsonar.hpc.susx.ac.uk,epgperf.ph.bham.ac.uk,1570238140000,2.9230666666666667,2.92,0.05242387072910798
psonar.cis.gov.pl,perfsonar-ps-01.desy.de,1570238107000,8.283683333333334,8.27,0.0947994359453449
perfsonar-ow.cnaf.infn.it,perfmon.dur.scotgrid.ac.uk,1570238216000,16.604266666666664,16.6,0.05476734631349438
psl01.pic.es,perfsonar02-iep-grid.saske.sk,1570238041000,24.90983164983165,24.86,0.33277727145789504
perfsonar-ps.ndgf.org,sonar2.itim-cj.ro,1570238062000,23.736183333333333,23.71,0.118085843304305
lcg-lat.sfu.computecanada.ca,perfsonar01.datagrid.cea.fr,1570238140000,69.2328,69.23,0.05114515291468643
grid-perfsonar.hpc.susx.ac.uk,lcgps01.gridpp.rl.ac.uk,1570238165000,0.5395500000000001,0.47,0.26946669089147174
hepsonar2.ph.liv.ac.uk,t2ps-latency.physics.ox.ac.uk,1570238091000,5.1442499999999995,5.12,0.350660002709177
marperf02.in2p3.fr,lcgps01.gridpp.rl.ac.uk,1570238064000,1.56435,1.55,0.11399668489331899
ps-latency.lhcmon.triumf.ca,perfsonar-latency.grid.pub.ro,1570238095000,97.18275,97.13,0.3140174159182895
lcgps01.gridpp.rl.ac.uk,ps-londhx1.ja.net,1570238158000,2.7576833333333335,2.76,0.032147572052783166
perfsonar-ow.cnaf.infn.it,ps1.kipt.kharkov.ua,1570238078000,28.99456666666667,28.98,0.1069212119065041
atrogr007.nipne.ro,perfsonar-ps.ndgf.org,1570238103000,31.056466666666662,31.04,0.11672552800861029
llrpsonar1.in2p3.fr,lapp-ps02.in2p3.fr,1570237920000,-13.640083333333337,-13.7,0.2190490654067156
llrpsonar1.in2p3.fr,lapp-ps02.in2p3.fr,1570237935000,-13.635433333333332,-13.68,0.17377997263461892
llrpsonar1.in2p3.fr,lapp-ps02.in2p3.fr,1570238040000,-13.620466666666669,-13.64,0.14038440875760466
llrpsonar1.in2p3.fr,lapp-ps02.in2p3.fr,1570237980000,-13.62865,-13.66,0.12667942808522623
pship01.csc.fi,ccperfsonar2.in2p3.fr,1570238138000,37.937128547579306,37.94,0.0337935671150284
perfsonar-ps-03.desy.de,ps-latency.hepnetcanada.ca,1570238175000,81.26728333333331,121.83500000000001,0.1582385953411982
lhcperfmon.bnl.gov,ps0002.m45.ihep.su,1570238214000,68.5968614357262,68.58,0.08120852093055528
perfsonar-latency.grid.surfsara.nl,lpnhe-psl.in2p3.fr,1570237920000,8.08031666666667,7.9,0.5697880305185624
perfsonar-latency.grid.surfsara.nl,lpnhe-psl.in2p3.fr,1570237800000,7.904733333333334,7.89,0.06300472645409676
perfsonar-latency.grid.surfsara.nl,lpnhe-psl.in2p3.fr,1570238105000,7.981183333333335,7.86,0.6145196767033221
psl01.pic.es,sonar2.itim-cj.ro,1570238035000,38.82261666666666,37.35,20.630834608736883
ccperfsonar2.in2p3.fr,ps-latency.hepnetcanada.ca,1570238177000,90.2904666666666,135.785,5.7359525319591755
ccperfsonar2.in2p3.fr,ps-latency.hepnetcanada.ca,1570238117000,52.910916666666665,52.59,0.39748584006924786
perfsonar2.roma1.infn.it,psl.hpc.utfsm.cl,1570238212000,122.65255,122.6,0.5131318844442759
lcgps01.gridpp.rl.ac.uk,psl.hpc.utfsm.cl,1570238211000,118.93121666666666,118.86,0.295935273985527
lcgps01.gridpp.rl.ac.uk,psl.hpc.utfsm.cl,1570238151000,119.00521666666667,118.85,0.6450965972024829
lhcperfmon.bnl.gov,psl.hpc.utfsm.cl,1570238129000,82.44474123539233,82.39,0.23511136455315482
psonar.cis.gov.pl,perfmon.dur.scotgrid.ac.uk,1570238000000,18.04466666666666,18.03,0.06512466677244669
ps.truba.gov.tr,lcgps01.gridpp.rl.ac.uk,1570238072000,26.5131,26.48,0.16334949239794602
ps-latency.atlas.unimelb.edu.au,lat-utoronto.scinet.utoronto.ca,1570238173000,106.26556666666669,106.21,0.32289628709884866
ps-latency.atlas.unimelb.edu.au,lat-utoronto.scinet.utoronto.ca,1570238053000,105.99238333333335,105.92,0.9339842002886819
perfsonar-latency.esc.qmul.ac.uk,perfson1.ppgrid1.rhul.ac.uk,1570238095000,0.6512833333333335,0.61,0.15294613340069182
perfsonar-latency.esc.qmul.ac.uk,perfson1.ppgrid1.rhul.ac.uk,1570238046000,0.5782666666666667,0.58,0.037134829413308944
pship01.csc.fi,ps.truba.gov.tr,1570238154000,50.24168333333333,50.24,0.039034169504280423
perfsonar-2.t2.ucsd.edu,hcc-ps01.unl.edu,1570238109000,25.83661666666666,25.82,0.12442421946264674
psl01.pic.es,pygrid-sonar2.lancs.ac.uk,1570238070000,30.62911666666666,30.59,0.37713090528650944
perfsonar2.roma1.infn.it,perfsonar-latency.grid.surfsara.nl,1570238126000,17.643533333333334,17.65,0.0320392814456811
lcgps01.gridpp.rl.ac.uk,perfsonar-latency.esc.qmul.ac.uk,1570238209000,3.876400000000001,3.86,0.05502157152729585
144.206.131.133,alice14.spbu.ru,1570238154000,11.005533333333338,10.98,0.11219498899485461
hepsonar2.ph.liv.ac.uk,psonar1.lal.in2p3.fr,1570238143000,43.64163333333334,43.62,0.12806898748547807
perfsonar1.ihepa.ufl.edu,ps.truba.gov.tr,1570238149000,74.95581666666666,74.95,0.029883100947227615
btw-lat.t1.grid.kiae.ru,tech-ps.hep.technion.ac.il,1570238153000,54.306828046744585,54.18,0.31847868049720873
ps1.kipt.kharkov.ua,psl01.pic.es,1570238010000,36.927099999999996,36.91,0.13347255648009954
perfsonar-2.t2.ucsd.edu,llrpsonar1.in2p3.fr,1570238196000,164.11790000000002,252.86,23.570373591792436
perfsonar-2.t2.ucsd.edu,llrpsonar1.in2p3.fr,1570238135000,235.77621666666673,352.19,18.202397530354496
ps-latency.lhcmon.triumf.ca,perfson1.ppgrid1.rhul.ac.uk,1570238116000,80.14356666666667,80.14,0.04399938130878202
marperf02.in2p3.fr,psfrascati02.lnf.infn.it,1570238094000,3.968316666666667,3.95,0.1377074183025575
marperf02.in2p3.fr,psfrascati02.lnf.infn.it,1570238214000,4.046800000000001,4.02,0.34386251128418555
perfsonar02-iep-grid.saske.sk,lpnhe-psl.in2p3.fr,1570238152000,13.95376666666667,13.89,0.2090960199419289
llrpsonar1.in2p3.fr,perfsonar01.cmsaf.mit.edu,1570237953000,21.825566666666663,21.83,0.04845629187445342
llrpsonar1.in2p3.fr,perfsonar01.cmsaf.mit.edu,1570238073000,21.828180300500836,21.83,0.04981965015747174
perfsonar2.na.infn.it,lcg-lat.sfu.computecanada.ca,1570238218000,85.55441666666668,85.46,0.47179479266826274
perfsonar2.na.infn.it,lcg-lat.sfu.computecanada.ca,1570238037000,105.91156666666664,158.5,6.727755089593822
ps-latency.lhcmon.triumf.ca,heplnx129.pp.rl.ac.uk,1570238145000,79.55095,79.52,0.09222398910623329
atrogr007.nipne.ro,clrperf-owamp.in2p3.fr,1570238145000,101.45258333333344,151.73,23.372475802955105
atrogr007.nipne.ro,clrperf-owamp.in2p3.fr,1570238205000,154.15546666666677,238.04,24.183215462703785
perfsonar-latency.grid.surfsara.nl,perfson1.ppgrid1.rhul.ac.uk,1570237965000,4.794816666666666,4.78,0.05130594236754864
perfsonar-latency.grid.surfsara.nl,perfson1.ppgrid1.rhul.ac.uk,1570237785000,4.79995,4.79,0.04493511062261523
ccperfsonar2.in2p3.fr,lat-utoronto.scinet.utoronto.ca,1570237940000,31.65276666666668,31.57,1.2359228720092348
perfsonar-ps.ndgf.org,psl01-gva.cern.ch,1570238173000,13.680133333333336,13.68,0.0347224551103301
lcgps01.gridpp.rl.ac.uk,gridpp-ps-lat.ecdf.ed.ac.uk,1570238166000,9.458266666666667,9.46,0.04207527645647615
117.103.105.191,perfsonar-ow.cnaf.infn.it,1570238155000,107.76701666666668,107.78,0.059368339392492246
117.103.105.191,perfsonar-ow.cnaf.infn.it,1570238035000,123.75441666666666,123.75,0.039799410241303665
perfsonar1.ihepa.ufl.edu,perfsonar01.datagrid.cea.fr,1570238175000,60.31781666666667,60.32,0.04142543166810558
hepsonar2.ph.liv.ac.uk,lcg-sonar01.hep.ucl.ac.uk,1570238084000,4.219033333333334,4.21,0.08588208324337632
psl01-gva.cern.ch,psific01.ific.uv.es,1570238031000,13.715750000000002,13.7,0.15370893760611318
psl01-gva.cern.ch,psific01.ific.uv.es,1570237911000,13.720466666666669,20.555,0.12994145690356956
lapp-ps02.in2p3.fr,perfsonar2.na.infn.it,1570238023000,16.661266666666673,16.59,0.2605706472767457
ps-latency.atlas.unimelb.edu.au,perfsonar2.cc.kek.jp,1570238138000,139.60341666666667,139.59,0.07117930215698534
psum01.itep.ru,2001:67c:1bdc:100::133,1570238147000,6.152583333333333,6.06,0.2789943124669191
psonar.cis.gov.pl,t2-pfsn2.jinr.ru,1570238020000,11.600583333333335,11.59,0.05557121307135752
psonar.cis.gov.pl,t2-pfsn2.jinr.ru,1570237900000,11.509398998330552,11.48,0.13617468673672325
psonar.cis.gov.pl,t2-pfsn2.jinr.ru,1570238140000,11.61053781512605,11.59,0.11768372297837051
grid-perfsonar.hpc.susx.ac.uk,lcgps01.gridpp.rl.ac.uk,1570238209000,0.5049666666666668,0.48,0.10781774230411041
